time_h,glucose,fructose,sugar_ref,ethanol,biomass
181.7878585723816,10.848768775906732,4.85117686284363,15.699945638750362,177.03503063655074,6.2
181.95463642428285,10.819809460517243,4.834659201778389,15.654468662295633,177.05596327281572,6.2
182.1214142761841,10.790927455000523,4.818197785748433,15.609125240748957,177.0768344349781,6.2
182.2881921280854,10.762122552931352,4.801792423203284,15.563914976134637,177.09764430622258,6.2
182.45496997998666,10.733394548435921,4.7854429232449975,15.51883747168092,177.11839306917952,6.2
182.62174783188792,10.70474323619032,4.769149095625932,15.473892331816248,177.13908090592696,6.2
182.7885256837892,10.676168411419091,4.752910750746528,15.429079162165621,177.1597079979921,6.2
182.95530353569046,10.64766986989378,4.736727699653122,15.384397569546902,177.18027452635297,6.2
183.12208138759172,10.619247407931425,4.720599754035718,15.339847161967144,177.20078067144044,6.2
183.288859239493,10.590900822393133,4.704526726225805,15.295427548618937,177.22122661313955,6.2
183.45563709139427,10.562629910682633,4.688508429194181,15.251138339876812,177.2416125307914,6.2
183.62241494329552,10.534434470744792,4.672544676548752,15.206979147293545,177.26193860319458,6.2
183.78919279519678,10.506314301064192,4.656635282532381,15.162949583596575,177.28220500860718,6.2
183.95597064709807,10.47826920066369,4.640780062020709,15.119049262684399,177.30241192474816,6.2
184.12274849899933,10.450298969102969,4.624978830520012,15.075277799622981,177.32255952879922,6.2
184.2895263509006,10.422403406477093,4.60923140416504,15.031634810642133,177.34264799740615,6.2
184.45630420280187,10.3945823134151,4.593537599716879,14.988119913131976,177.36267750668082,6.2
184.62308205470313,10.366835491078563,4.5778972345608215,14.944732725639383,177.38264823220265,6.2
184.7898599066044,10.339162741160159,4.562310126704232,14.90147286786439,177.4025603490202,6.2
184.95663775850568,10.311563865882256,4.546776094774423,14.858339960656679,177.4224140316529,6.2
185.12341561040694,10.284038667995514,4.531294958016566,14.81533362601208,177.4422094540926,6.2
185.2901934623082,10.25658695077743,4.515866536291549,14.772453487068981,177.4619467898053,6.2
185.45697131420948,10.229208518030973,4.500490650073907,14.729699168104878,177.48162621173253,6.2
185.62374916611074,10.20190317408316,4.485167120449723,14.687070294532884,177.50124789229332,6.2
185.790527018012,10.174670723783654,4.469895769114537,14.64456649289819,177.5208120033855,6.2
185.9573048699133,10.147510972503367,4.454676418371273,14.60218739087464,177.54031871638728,6.2
186.12408272181455,10.12042372613308,4.439508891128179,14.559932617261259,177.5597682021592,6.2
186.2908605737158,10.093408791082037,4.424393010896742,14.51780180197878,177.5791606310452,6.2
186.45763842561706,10.066465974276564,4.409328601789656,14.475794576066221,177.5984961728749,6.2
186.62441627751835,10.039595083158682,4.394315488518751,14.433910571677433,177.61777499696427,6.2
186.7911941294196,10.012795925684754,4.379353496392975,14.392149422077729,177.63699727211804,6.2
186.95797198132087,9.986068310324072,4.364442451316336,14.350510761640406,177.65616316663082,6.2
187.12474983322215,9.959412046057507,4.349582179785886,14.308994225843392,177.6752728482888,6.2
187.2915276851234,9.932826942376154,4.334772508889702,14.267599451265855,177.69432648437126,6.2
187.45830553702467,9.906312809279942,4.320013266304867,14.226326075584808,177.71332424165217,6.2
187.62508338892596,9.879869457276273,4.305304280295457,14.185173737571729,177.7322662864017,6.2
187.79186124082722,9.853496697378706,4.290645379710558,14.144142077089262,177.75115278438773,6.2
187.95863909272848,9.827194341105551,4.2760363939822525,14.103230735087804,177.76998390087758,6.2
188.12541694462976,9.800962200478553,4.261477153123645,14.062439353602198,177.78875980063935,6.2
188.29219479653102,9.77480008802155,4.246967487726878,14.021767575748427,177.8074806479434,6.2
188.45897264843228,9.748707816759099,4.232507228961159,13.981215045720258,177.82614660656418,6.2
188.62575050033357,9.722685200215166,4.218096208570794,13.94078140878596,177.8447578397814,6.2
188.79252835223483,9.69673205241179,4.203734258873231,13.900466311285019,177.86331451038174,6.2
188.95930620413608,9.670848187867731,4.189421212757098,13.86026940062483,177.88181678066044,6.2
189.12608405603734,9.645033421597166,4.175156903680263,13.820190325277428,177.90026481242256,6.2
189.29286190793863,9.619287569108343,4.1609411656678965,13.780228734776239,177.91865876698458,6.2
189.4596397598399,9.593610446402288,4.146773833310534,13.740384279712822,177.93699880517613,6.2
189.62641761174115,9.56800186997146,4.132654741762146,13.700656611733608,177.95528508734114,6.2
189.79319546364243,9.54246165679845,4.118583726738227,13.661045383536678,177.97351777333947,6.2
189.9599733155437,9.516989624354677,4.104560624513876,13.621550248868552,177.99169702254846,6.2
190.12675116744495,9.491585590599067,4.090585271921886,13.582170862520952,178.00982299386428,6.2
190.29352901934624,9.466249373976758,4.076657506350854,13.54290688032761,178.02789584570354,6.2
190.4603068712475,9.440980793417808,4.062777165743274,13.503757959161081,178.04591573600467,6.2
190.62708472314876,9.415779668335881,4.0489440885936645,13.464723756929544,178.06388282222946,6.2
190.79386257505004,9.390645818626966,4.035158113946669,13.425803932573636,178.08179726136436,6.2
190.9606404269513,9.365579064668099,4.021419081395203,13.3869981460633,178.099659209922,6.2
191.12741827885256,9.34057922731605,4.007726831078564,13.348306058394611,178.11746882394303,6.2
191.29419613075385,9.315646127906051,3.9940812036805817,13.309727331586632,178.13522625899668,6.2
191.4609739826551,9.290779588250542,3.9804820404277663,13.271261628678307,178.15293167018328,6.2
191.62775183455636,9.265979430637858,3.9669291830874456,13.232908613725304,178.17058521213482,6.2
191.79452968645762,9.24124547783098,3.953422473965932,13.194667951796914,178.18818703901695,6.2
191.9613075383589,9.216577553066253,3.9399617559066815,13.156539308972937,178.2057373045299,6.2
192.12808539026017,9.19197548005215,3.9265468722884727,13.118522352340623,178.22323616191056,6.2
192.29486324216143,9.167439082967961,3.913177667023566,13.080616749991526,178.2406837639332,6.2
192.4616410940627,9.142968186462575,3.899853984555893,13.042822171018468,178.25808026291145,6.2
192.62841894596397,9.118562615653218,3.8865756698592584,13.005138285512476,178.27542581069935,6.2
192.79519679786523,9.094222196124184,3.873342568435513,12.967564764559697,178.29272055869296,6.2
192.96197464976652,9.069946753925601,3.860154526312761,12.93010128023836,178.3099646578317,6.2
193.12875250166778,9.045736115572192,3.84701139004358,12.892747505615771,178.32715825859964,6.2
193.29553035356903,9.021590108042014,3.8339130067032134,12.855503114745227,178.34430151102703,6.2
193.46230820547032,8.997508558775225,3.8208592238878003,12.818367782663024,178.36139456469184,6.2
193.62908605737158,8.973491295672877,3.807849889712605,12.781341185385482,178.37843756872073,6.2
193.79586390927284,8.949538147095637,3.794884852810235,12.744422999905874,178.39543067179068,6.2
193.96264176117413,8.925648941862592,3.7819639623288897,12.707612904191482,178.41237402213042,6.2
194.12941961307538,8.901823509250018,3.7690870679306,12.670910577180619,178.42926776752174,6.2
194.29619746497664,8.878061678990152,3.7562540197894716,12.634315698779623,178.44611205530086,6.2
194.46297531687793,8.85436328126997,3.743464668589946,12.597827949859917,178.46290703235965,6.2
194.6297531687792,8.830728146729994,3.730718865525066,12.56144701225506,178.47965284514729,6.2
194.79653102068045,8.807156106463049,3.71801646229473,12.52517256875778,178.49634963967137,6.2
194.9633088725817,8.783646992013068,3.7053573111039744,12.489004303117042,178.5129975614993,6.2
195.130086724483,8.760200635373895,3.6927412646612487,12.452941900035144,178.5295967557598,6.2
195.29686457638425,8.736816868988083,3.6801681761767058,12.416985045164788,178.54614736714402,6.2
195.4636424282855,8.713495525745666,3.6676378993604826,12.381133425106148,178.56264953990703,6.2
195.6304202801868,8.690236438982994,3.655150288421,12.345386727403994,178.57910341786913,6.2
195.79719813208806,8.66703944248154,3.642705198063275,12.309744640544816,178.59550914441706,6.2
195.96397598398931,8.64390437046669,3.6303024834872106,12.274206853953899,178.61186686250565,6.2
196.1307538358906,8.62083105760656,3.6179420003859213,12.23877305799248,178.6281767146587,6.2
196.29753168779186,8.597819339010835,3.605623604944056,12.203442943954892,178.64443884297071,6.2
196.46430953969312,8.57486905022957,3.5933471538361097,12.168216204065681,178.66065338910775,6.2
196.6310873915944,8.55198002725201,3.5811125042247642,12.133092531476775,178.67682049430928,6.2
196.79786524349566,8.529152106505437,3.5689195137592242,12.09807162026466,178.69294029938905,6.2
196.96464309539692,8.506385124853972,3.556768040573555,12.06315316542753,178.70901294473666,6.2
197.1314209472982,8.483678919597423,3.5446579432850323,12.028336862882453,178.72503857031867,6.2
197.29819879919947,8.461033328470132,3.532589080992501,11.993622409462633,178.74101731567998,6.2
197.46497665110073,8.438448189639786,3.5205613132747255,11.95900950291451,178.75694931994516,6.2
197.63175450300199,8.41592334170628,3.508574500188758,11.924497841895038,178.77283472181958,6.2
197.79853235490327,8.393458623700555,3.4966285022683086,11.890087125968865,178.78867365959096,6.2
197.96531020680453,8.371053875083454,3.4847231805221286,11.855777055605582,178.8044662711304,6.2
198.1320880587058,8.348708935744554,3.472858396432377,11.821567332176931,178.8202126938937,6.2
198.29886591060708,8.326423646001036,3.4610340119530183,11.787457657954054,178.83591306492286,6.2
198.46564376250834,8.30419784659655,3.4492498895082147,11.753447736104762,178.85156752084688,6.2
198.6324216144096,8.282031378700045,3.437505891990715,11.719537270690758,178.86717619788354,6.2
198.79919946631088,8.259924083904663,3.425801882760272,11.685725966664934,178.88273923184033,6.2
198.96597731821214,8.237875804226597,3.4141377256420364,11.652013529868633,178.89825675811562,6.2
199.1327551701134,8.215886382103948,3.402513284924983,11.61839966702893,178.91372891170047,6.2
199.29953302201469,8.193955660395613,3.3909284253603236,11.584884085755935,178.92915582717922,6.2
199.46631087391594,8.172083482380149,3.3793830121599333,11.551466494540083,178.94453763873096,6.2
199.6330887258172,8.15026969175467,3.367876910994782,11.518146602749452,178.95987448013096,6.2
199.7998665777185,8.128514132633693,3.3564099879933673,11.48492412062706,178.9751664847518,6.2
199.96664442961975,8.10681664954807,3.344982109740165,11.451798759288234,178.9904137855643,6.2
200.133422281521,8.085177087443833,3.3335931432740593,11.418770230717891,179.00561651513922,6.2
200.30020013342227,8.063595291681112,3.3222429560868085,11.385838247767921,179.02077480564827,6.2
200.46697798532355,8.042071108033008,3.3109314161214924,11.353002524154501,179.03588878886526,6.2
200.6337558372248,8.020604382684514,3.299658391770988,11.320262774455502,179.05095859616733,6.2
200.80053368912607,7.999194962231389,3.288423751876418,11.287618714107808,179.06598435853627,6.2
200.96731154102736,7.977842693679074,3.277227365725634,11.255070059404709,179.0809662065598,6.2
201.13408939292862,7.956547424441604,3.2660691030517044,11.222616527493308,179.09590427043233,6.2
201.30086724482987,7.935309002340494,3.254948834031377,11.190257836371872,179.11079867995684,6.2
201.46764509673116,7.914127275603667,3.2438664292835755,11.157993704887243,179.12564956454554,6.2
201.63442294863242,7.893002092864372,3.232821759867904,11.125823852732278,179.14045705322116,6.2
201.80120080053368,7.87193330316009,3.22181469728313,11.09374800044322,179.15522127461836,6.2
201.96797865243497,7.850920755931444,3.2108451134656892,11.061765869397133,179.16994235698473,6.2
202.13475650433622,7.829964301021159,3.1999128807882107,11.02987718180937,179.18462042818206,6.2
202.30153435623748,7.809063788672942,3.189017872058013,10.998081660730955,179.19925561568732,6.2
202.46831220813877,7.788219069530435,3.1781599605156243,10.966379030046058,179.21384804659417,6.2
202.63509006004003,7.767429994636162,3.167339019833322,10.934769014469484,179.22839784761382,6.2
