time_h,sugar_ref,oxygen_mgL,ethanol,glycerol,biomass,CER
9.116077384923281,-6.031046885962588e-11,0.03683819061098682,10.56819809520791,0.6330573779899009,5.955011300853185,0.14429930488052525
9.126084056037358,-6.031046885962588e-11,0.03682569591778793,10.566376956573412,0.6330573779899009,5.956149048024406,0.14429954596617825
9.136090727151434,-6.031046885962588e-11,0.03681320821781174,10.564555814897117,0.6330573779899009,5.957286797095974,0.14429978691708323
9.14609739826551,-6.031046885962588e-11,0.03680072750542124,10.562734670180703,0.6330573779899009,5.95842454806684,0.14430002773388442
9.156104069379586,-6.031046885962588e-11,0.03678825377458703,10.560913522425905,0.6330573779899009,5.959562300935922,0.14430026841608223
9.166110740493663,-6.031046885962588e-11,0.03677578701947423,10.559092371634422,0.6330573779899009,5.9607000557021586,0.1443005089637159
9.176117411607738,-6.031046885962588e-11,0.03676332723424791,10.557271217807964,0.6330573779899009,5.961837812364481,0.14430074937680581
9.186124082721815,-6.031046885962588e-11,0.03675087441319476,10.555450060948196,0.6330573779899009,5.962975570921845,0.14430098965570343
9.19613075383589,-6.031046885962588e-11,0.036738428550611595,10.553628901056793,0.6330573779899009,5.96411333137321,0.14430122980077126
9.206137424949967,-6.031046885962588e-11,0.036725989640587646,10.551807738135476,0.6330573779899009,5.965251093717496,0.1443014698117559
9.216144096064042,-6.031046885962588e-11,0.03671355767731546,10.549986572185949,0.6330573779899009,5.966388857953644,0.14430170968868253
9.226150767178119,-6.031046885962588e-11,0.03670113265498758,10.548165403209902,0.6330573779899009,5.967526624080595,0.14430194943155758
9.236157438292194,-6.031046885962588e-11,0.036688714567949816,10.546344231209003,0.6330573779899009,5.968664392097306,0.14430218904081038
9.246164109406271,-6.031046885962588e-11,0.03667630341055763,10.544523056184914,0.6330573779899009,5.969802162002739,0.14430242851688027
9.256170780520346,-6.031046885962588e-11,0.03666389917690939,10.542701878139352,0.6330573779899009,5.970939933795822,0.14430266785944712
9.266177451634423,-6.031046885962588e-11,0.03665150186123196,10.54088069707401,0.6330573779899009,5.972077707475499,0.1443029070685424
9.276184122748498,-6.031046885962588e-11,0.03663911145775226,10.539059512990576,0.6330573779899009,5.973215483040713,0.1443031461441792
9.286190793862575,-6.031046885962588e-11,0.03662672796083327,10.537238325890705,0.6330573779899009,5.97435326049043,0.1443033850867449
9.29619746497665,-6.031046885962588e-11,0.03661435136484385,10.535417135776056,0.6330573779899009,5.975491039823614,0.14430362389662613
9.306204136090727,-6.031046885962588e-11,0.036601981663928494,10.53359594264834,0.6330573779899009,5.976628821039197,0.1443038625735428
9.316210807204802,-6.031046885962588e-11,0.03658961885234433,10.531774746509239,0.6330573779899009,5.977766604136129,0.14430410111752176
9.32621747831888,-6.031046885962588e-11,0.03657726292434851,10.529953547360437,0.6330573779899009,5.978904389113355,0.14430433952857125
